"accession","length","host","segment","serotype","country","region","date","name","mutations","age","gender","lineage","vac_strain","fulllength_plus"
"MG889685","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/27","Influenza A virus (A/Alberta/390/2017(H3N2))","","","","","","nc"
"MG889692","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/15","Influenza A virus (A/Alberta/399/2017(H3N2))","","","","","","nc"
"KF850648","1685","Human","4 (HA)","H3N2","Canada","N","2013/01/05","Influenza A virus (A/Alberta/4/2013(H3N2))","","","","","","p"
"KU729306","1337","Human","4 (HA)","H3N2","Canada","N","2015/01/05","Influenza A virus (A/Alberta/4/2015(H3N2))","","","","","","p"
"KF850680","1592","Human","4 (HA)","H1N1","Canada","N","2013/02/13","Influenza A virus (A/Alberta/40/2013(H1N1))","","","","","","p"
"KP864314","1596","Human","4 (HA)","H1N1","Canada","N","2014/02/27","Influenza A virus (A/Alberta/40/2014(H1N1))","","","","","","p"
"MG889693","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/17","Influenza A virus (A/Alberta/400/2017(H3N2))","","","","","","nc"
"MG889694","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/18","Influenza A virus (A/Alberta/401/2017(H3N2))","","","","","","nc"
"MG889695","1575","Human","4 (HA)","H3N2","Canada","N","2017/12/18","Influenza A virus (A/Alberta/402/2017(H3N2))","","","","","","p"
"MG889696","1623","Human","4 (HA)","H3N2","Canada","N","2017/12/18","Influenza A virus (A/Alberta/403/2017(H3N2))","","","","","","p"
"MG889697","1569","Human","4 (HA)","H3N2","Canada","N","2017/12/17","Influenza A virus (A/Alberta/404/2017(H3N2))","","","","","","p"
"MG889700","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/19","Influenza A virus (A/Alberta/407/2017(H3N2))","","","","","","nc"
"KF850681","1591","Human","4 (HA)","H1N1","Canada","N","2013/02/21","Influenza A virus (A/Alberta/41/2013(H1N1))","","","","","","p"
"KP864416","1686","Human","4 (HA)","H3N2","Canada","N","2014/02/27","Influenza A virus (A/Alberta/41/2014(H3N2))","","","","","","p"
"MG889703","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/26","Influenza A virus (A/Alberta/410/2017(H3N2))","","","","","","nc"
"MG889706","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/22","Influenza A virus (A/Alberta/413/2017(H3N2))","","","","","","nc"
"MG889707","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/27","Influenza A virus (A/Alberta/414/2017(H3N2))","","","","","","nc"
"MG889709","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/28","Influenza A virus (A/Alberta/416/2017(H3N2))","","","","","","nc"
"MN538821","1701","Human","4 (HA)","H1N1","Canada","N","2017/12/31","Influenza A virus (A/Alberta/418/2017)","","","","","","c"
"MN538439","1701","Human","4 (HA)","H3N2","Canada","N","2017/12/29","Influenza A virus (A/Alberta/419/2017)","","","","","","c"
"KF850683","1598","Human","4 (HA)","H1N1","Canada","N","2013/03/04","Influenza A virus (A/Alberta/42/2013(H1N1))","","","","","","p"
"KP864370","1580","Human","4 (HA)","H1N1","Canada","N","2014/03/03","Influenza A virus (A/Alberta/42/2014(H1N1))","","","","","","p"
"MN538447","1701","Human","4 (HA)","H3N2","Canada","N","2017/12/30","Influenza A virus (A/Alberta/420/2017)","","","","","","c"
"KF850682","1581","Human","4 (HA)","H1N1","Canada","N","2013/02/28","Influenza A virus (A/Alberta/43/2013(H1N1))","","","","","","p"
"KP864315","1631","Human","4 (HA)","H1N1","Canada","N","2014/03/11","Influenza A virus (A/Alberta/43/2014(H1N1))","","","","","","p"
"KJ406507","1636","Human","4 (HA)","H1N1","Canada","N","2013/11/06","Influenza A virus (A/Alberta/44/2013(H1N1))","","","","","","p"
"KP864316","1646","Human","4 (HA)","H1N1","Canada","N","2014/03/12","Influenza A virus (A/Alberta/44/2014(H1N1))","","","","","","p"
"KJ406508","1643","Human","4 (HA)","H1N1","Canada","N","2013/11/15","Influenza A virus (A/Alberta/45/2013(H1N1))","","","","","","p"
"KP864317","1645","Human","4 (HA)","H1N1","Canada","N","2014/03/20","Influenza A virus (A/Alberta/45/2014(H1N1))","","","","","","p"
"KJ406509","1641","Human","4 (HA)","H1N1","Canada","N","2013/11/19","Influenza A virus (A/Alberta/46/2013(H1N1))","","","","","","p"
"KP864318","1600","Human","4 (HA)","H1N1","Canada","N","2014/04/02","Influenza A virus (A/Alberta/46/2014(H1N1))","","","","","","p"
"MF195311","928","Human","4 (HA)","H1N1","Canada","N","2016/02/09","Influenza A virus (A/Alberta/46/2016(H1N1))","","","","","","p"
"KJ406510","1577","Human","4 (HA)","H1N1","Canada","N","2013/12/04","Influenza A virus (A/Alberta/47/2013(H1N1))","","","","","","p"
"KP864311","1637","Human","4 (HA)","H1N1","Canada","N","2014/03/12","Influenza A virus (A/Alberta/47/2014(H1N1))","","","","","","p"
"KJ406511","1664","Human","4 (HA)","H1N1","Canada","N","2013/12/05","Influenza A virus (A/Alberta/48/2013(H1N1))","","","","","","p"
"KP864312","1574","Human","4 (HA)","H1N1","Canada","N","2014/01/03","Influenza A virus (A/Alberta/48/2014(H1N1))","","","","","","p"
"KJ406512","1652","Human","4 (HA)","H1N1","Canada","N","2013/12/09","Influenza A virus (A/Alberta/49/2013(H1N1))","","","","","","p"
"KP701620","970","Human","4 (HA)","H3N2","Canada","N","2014/12/30","Influenza A virus (A/Alberta/49/2014(H3N2))","","","","","","p"
"KF850649","1687","Human","4 (HA)","H3N2","Canada","N","2013/01/04","Influenza A virus (A/Alberta/5/2013(H3N2))","","","","","","p"
"KU729293","1367","Human","4 (HA)","H3N2","Canada","N","2015/01/05","Influenza A virus (A/Alberta/5/2015(H3N2))","","","","","","p"
"KJ406513","1649","Human","4 (HA)","H1N1","Canada","N","2013/12/09","Influenza A virus (A/Alberta/50/2013(H1N1))","","","","","","p"
"MF195314","928","Human","4 (HA)","H1N1","Canada","N","2016/02/09","Influenza A virus (A/Alberta/50/2016(H1N1))","","","","","","p"
"KJ406514","1583","Human","4 (HA)","H1N1","Canada","N","2013/12/11","Influenza A virus (A/Alberta/51/2013(H1N1))","","","","","","p"
"KJ406515","1610","Human","4 (HA)","H1N1","Canada","N","2013/12/11","Influenza A virus (A/Alberta/52/2013(H1N1))","","","","","","p"
"MF195705","1701","Human","4 (HA)","H3N2","Canada","N","2016/02/10","Influenza A virus (A/Alberta/52/2016(H3N2))","","","","","","c"
"KJ406516","1634","Human","4 (HA)","H1N1","Canada","N","2013/12/13","Influenza A virus (A/Alberta/53/2013(H1N1))","","","","","","p"
"KJ406518","1643","Human","4 (HA)","H1N1","Canada","N","2013/12/17","Influenza A virus (A/Alberta/54/2013(H1N1))","","","","","","p"
"KJ406519","1601","Human","4 (HA)","H1N1","Canada","N","2013/12/17","Influenza A virus (A/Alberta/55/2013(H1N1))","","","","","","p"
"KP701523","1672","Human","4 (HA)","H3N2","Canada","N","2014/11/12","Influenza A virus (A/Alberta/55/2014(H3N2))","","","","","","p"
"KJ406520","1556","Human","4 (HA)","H1N1","Canada","N","2013/12/19","Influenza A virus (A/Alberta/56/2013(H1N1))","","","","","","p"
"KP701524","1692","Human","4 (HA)","H3N2","Canada","N","2014/11/13","Influenza A virus (A/Alberta/56/2014(H3N2))","","","","","","p"
"KJ406521","1650","Human","4 (HA)","H1N1","Canada","N","2013/12/19","Influenza A virus (A/Alberta/57/2013(H1N1))","","","","","","p"
"KP701525","1683","Human","4 (HA)","H3N2","Canada","N","2014/11/13","Influenza A virus (A/Alberta/57/2014(H3N2))","","","","","","p"
"MF195318","928","Human","4 (HA)","H1N1","Canada","N","2016/02/11","Influenza A virus (A/Alberta/57/2016(H1N1))","","","","","","p"
"KJ406522","1573","Human","4 (HA)","H1N1","Canada","N","2013/12/19","Influenza A virus (A/Alberta/58/2013(H1N1))","","","","","","p"
"KP701526","1676","Human","4 (HA)","H3N2","Canada","N","2014/11/17","Influenza A virus (A/Alberta/58/2014(H3N2))","","","","","","p"
"KJ406523","1592","Human","4 (HA)","H1N1","Canada","N","2013/12/19","Influenza A virus (A/Alberta/59/2013(H1N1))","","","","","","p"
"KF850650","1684","Human","4 (HA)","H3N2","Canada","N","2013/01/07","Influenza A virus (A/Alberta/6/2013(H3N2))","","","","","","p"
"KU729289","1277","Human","4 (HA)","H3N2","Canada","N","2015/01/05","Influenza A virus (A/Alberta/6/2015(H3N2))","","","","","","p"
"KJ406524","1595","Human","4 (HA)","H1N1","Canada","N","2013/12/23","Influenza A virus (A/Alberta/60/2013(H1N1))","","","","","","p"
"KP701527","1679","Human","4 (HA)","H3N2","Canada","N","2014/11/19","Influenza A virus (A/Alberta/60/2014(H3N2))","","","","","","p"
"MF195320","928","Human","4 (HA)","H1N1","Canada","N","2016/02/12","Influenza A virus (A/Alberta/60/2016(H1N1))","","","","","","p"
"KJ406525","1595","Human","4 (HA)","H1N1","Canada","N","2013/12/23","Influenza A virus (A/Alberta/61/2013(H1N1))","","","","","","p"
"MF195321","927","Human","4 (HA)","H1N1","Canada","N","2016/02/13","Influenza A virus (A/Alberta/61/2016(H1N1))","","","","","","p"
"KJ406526","1565","Human","4 (HA)","H1N1","Canada","N","2013/12/23","Influenza A virus (A/Alberta/62/2013(H1N1))","","","","","","p"
"MF195322","927","Human","4 (HA)","H1N1","Canada","N","2016/02/16","Influenza A virus (A/Alberta/62/2016(H1N1))","","","","","","p"
"KJ406527","1601","Human","4 (HA)","H1N1","Canada","N","2013/12/24","Influenza A virus (A/Alberta/63/2013(H1N1))","","","","","","p"
"KP701528","1689","Human","4 (HA)","H3N2","Canada","N","2014/11/25","Influenza A virus (A/Alberta/63/2014(H3N2))","","","","","","p"
"KJ406528","1597","Human","4 (HA)","H1N1","Canada","N","2013/12/23","Influenza A virus (A/Alberta/64/2013(H1N1))","","","","","","p"
"MF195323","928","Human","4 (HA)","H1N1","Canada","N","2016/02/16","Influenza A virus (A/Alberta/64/2016(H1N1))","","","","","","p"
"KJ406517","1649","Human","4 (HA)","H1N1","Canada","N","2013/12/16","Influenza A virus (A/Alberta/65/2013(H1N1))","","","","","","p"
"KP701529","1683","Human","4 (HA)","H3N2","Canada","N","2014/11/27","Influenza A virus (A/Alberta/65/2014(H3N2))","","","","","","p"
"MF195324","928","Human","4 (HA)","H1N1","Canada","N","2016/02/16","Influenza A virus (A/Alberta/65/2016(H1N1))","","","","","","p"
"KP864321","1597","Human","4 (HA)","H1N1","Canada","N","2013/12/10","Influenza A virus (A/Alberta/66/2013(H1N1))","","","","","","p"
"KP701530","1687","Human","4 (HA)","H3N2","Canada","N","2014/11/27","Influenza A virus (A/Alberta/66/2014(H3N2))","","","","","","p"
"KP864322","1604","Human","4 (HA)","H1N1","Canada","N","2013/12/18","Influenza A virus (A/Alberta/67/2013(H1N1))","","","","","","p"
"KP701531","1673","Human","4 (HA)","H3N2","Canada","N","2014/11/27","Influenza A virus (A/Alberta/67/2014(H3N2))","","","","","","p"
"KP864325","1594","Human","4 (HA)","H1N1","Canada","N","2013/12/24","Influenza A virus (A/Alberta/68/2013(H1N1))","","","","","","p"
"KP701532","1666","Human","4 (HA)","H3N2","Canada","N","2014/11/29","Influenza A virus (A/Alberta/68/2014(H3N2))","","","","","","p"
"KP864326","1585","Human","4 (HA)","H1N1","Canada","N","2013/12/23","Influenza A virus (A/Alberta/69/2013(H1N1))","","","","","","p"
"KP701533","1688","Human","4 (HA)","H3N2","Canada","N","2014/11/30","Influenza A virus (A/Alberta/69/2014(H3N2))","","","","","","p"
"KU729312","1218","Human","4 (HA)","H3N2","Canada","N","2015/01/06","Influenza A virus (A/Alberta/7/2015(H3N2))","","","","","","p"
"KP864327","1582","Human","4 (HA)","H1N1","Canada","N","2013/12/23","Influenza A virus (A/Alberta/70/2013(H1N1))","","","","","","p"
"KP864328","1598","Human","4 (HA)","H1N1","Canada","N","2013/12/24","Influenza A virus (A/Alberta/71/2013(H1N1))","","","","","","p"
"KP701534","1681","Human","4 (HA)","H3N2","Canada","N","2014/12/02","Influenza A virus (A/Alberta/71/2014(H3N2))","","","","","","p"
"KP864329","1598","Human","4 (HA)","H1N1","Canada","N","2013/12/27","Influenza A virus (A/Alberta/72/2013(H1N1))","","","","","","p"
"KP701535","1683","Human","4 (HA)","H3N2","Canada","N","2014/12/02","Influenza A virus (A/Alberta/72/2014(H3N2))","","","","","","p"
"KP864330","1590","Human","4 (HA)","H1N1","Canada","N","2013/12/26","Influenza A virus (A/Alberta/73/2013(H1N1))","","","","","","p"
"KP864331","1588","Human","4 (HA)","H1N1","Canada","N","2013/12/28","Influenza A virus (A/Alberta/74/2013(H1N1))","","","","","","p"
"KP864332","1605","Human","4 (HA)","H1N1","Canada","N","2013/12/30","Influenza A virus (A/Alberta/75/2013(H1N1))","","","","","","p"
"KP701536","1684","Human","4 (HA)","H3N2","Canada","N","2014/12/02","Influenza A virus (A/Alberta/75/2014(H3N2))","","","","","","p"
"KP864333","1591","Human","4 (HA)","H1N1","Canada","N","2013/12/27","Influenza A virus (A/Alberta/76/2013(H1N1))","","","","","","p"
"KP701537","1688","Human","4 (HA)","H3N2","Canada","N","2014/12/03","Influenza A virus (A/Alberta/76/2014(H3N2))","","","","","","p"
"KP864334","1576","Human","4 (HA)","H1N1","Canada","N","2013/12/29","Influenza A virus (A/Alberta/77/2013(H1N1))","","","","","","p"
"KP701538","1673","Human","4 (HA)","H3N2","Canada","N","2014/12/03","Influenza A virus (A/Alberta/77/2014(H3N2))","","","","","","p"
"MF195331","928","Human","4 (HA)","H1N1","Canada","N","2016/02/22","Influenza A virus (A/Alberta/77/2016(H1N1))","","","","","","p"
"KP864323","1589","Human","4 (HA)","H1N1","Canada","N","2013/12/30","Influenza A virus (A/Alberta/78/2013(H1N1))","","","","","","p"
"KP701539","1642","Human","4 (HA)","H3N2","Canada","N","2014/12/03","Influenza A virus (A/Alberta/78/2014(H3N2))","","","","","","p"
"KP864324","1593","Human","4 (HA)","H1N1","Canada","N","2013/12/30","Influenza A virus (A/Alberta/79/2013(H1N1))","","","","","","p"
"KF850651","1649","Human","4 (HA)","H3N2","Canada","N","2013/01/06","Influenza A virus (A/Alberta/8/2013(H3N2))","","","","","","p"
"KU729302","1374","Human","4 (HA)","H3N2","Canada","N","2015/01/06","Influenza A virus (A/Alberta/8/2015(H3N2))","","","","","","p"
"KP701541","1684","Human","4 (HA)","H3N2","Canada","N","2014/12/05","Influenza A virus (A/Alberta/80/2014(H3N2))","","","","","","p"
"KP701542","1681","Human","4 (HA)","H3N2","Canada","N","2014/12/05","Influenza A virus (A/Alberta/81/2014(H3N2))","","","","","","p"
"KP701543","1673","Human","4 (HA)","H3N2","Canada","N","2014/12/05","Influenza A virus (A/Alberta/85/2014(H3N2))","","","","","","p"
"MF195335","928","Human","4 (HA)","H1N1","Canada","N","2016/02/24","Influenza A virus (A/Alberta/85/2016(H1N1))","","","","","","p"
"KP701544","1681","Human","4 (HA)","H3N2","Canada","N","2014/12/07","Influenza A virus (A/Alberta/86/2014(H3N2))","","","","","","p"
"KP701545","1682","Human","4 (HA)","H3N2","Canada","N","2014/12/07","Influenza A virus (A/Alberta/87/2014(H3N2))","","","","","","p"
"KP701546","1673","Human","4 (HA)","H3N2","Canada","N","2014/12/08","Influenza A virus (A/Alberta/88/2014(H3N2))","","","","","","p"
"MF195337","928","Human","4 (HA)","H1N1","Canada","N","2016/02/25","Influenza A virus (A/Alberta/88/2016(H1N1))","","","","","","p"
"KP701547","1678","Human","4 (HA)","H3N2","Canada","N","2014/12/08","Influenza A virus (A/Alberta/89/2014(H3N2))","","","","","","p"
"KF850652","1693","Human","4 (HA)","H3N2","Canada","N","2013/01/07","Influenza A virus (A/Alberta/9/2013(H3N2))","","","","","","p"
"KU729291","1364","Human","4 (HA)","H3N2","Canada","N","2015/01/06","Influenza A virus (A/Alberta/9/2015(H3N2))","","","","","","p"
"KP701548","1683","Human","4 (HA)","H3N2","Canada","N","2014/12/08","Influenza A virus (A/Alberta/90/2014(H3N2))","","","","","","p"
"KP701549","1686","Human","4 (HA)","H3N2","Canada","N","2014/12/08","Influenza A virus (A/Alberta/91/2014(H3N2))","","","","","","p"
"KP701550","1687","Human","4 (HA)","H3N2","Canada","N","2014/12/08","Influenza A virus (A/Alberta/92/2014(H3N2))","","","","","","p"
"KP701551","1683","Human","4 (HA)","H3N2","Canada","N","2014/12/08","Influenza A virus (A/Alberta/93/2014(H3N2))","","","","","","p"
"MF195341","928","Human","4 (HA)","H1N1","Canada","N","2016/02/28","Influenza A virus (A/Alberta/93/2016(H1N1))","","","","","","p"
"KP701552","1683","Human","4 (HA)","H3N2","Canada","N","2014/12/08","Influenza A virus (A/Alberta/94/2014(H3N2))","","","","","","p"
"KP701553","1678","Human","4 (HA)","H3N2","Canada","N","2014/12/09","Influenza A virus (A/Alberta/95/2014(H3N2))","","","","","","p"
"MF195342","928","Human","4 (HA)","H1N1","Canada","N","2016/03/01","Influenza A virus (A/Alberta/95/2016(H1N1))","","","","","","p"
"KP701554","1673","Human","4 (HA)","H3N2","Canada","N","2014/12/09","Influenza A virus (A/Alberta/96/2014(H3N2))","","","","","","p"
"MF195707","1701","Human","4 (HA)","H3N2","Canada","N","2016/03/01","Influenza A virus (A/Alberta/96/2016(H3N2))","","","","","","c"
"KP701555","1660","Human","4 (HA)","H3N2","Canada","N","2014/12/09","Influenza A virus (A/Alberta/97/2014(H3N2))","","","","","","p"
"KP701556","1685","Human","4 (HA)","H3N2","Canada","N","2014/12/09","Influenza A virus (A/Alberta/98/2014(H3N2))","","","","","","p"
"CY099639","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/05","Influenza A virus (A/British Columbia/0001/2007(H1N1))","","","","","","p"
"CY099640","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/07","Influenza A virus (A/British Columbia/0002/2007(H1N1))","","","","","","p"
"EU659851","1041","Human","4 (HA)","H3N2","Canada","N","2007","Influenza A virus (A/British Columbia/0002/2007(H3N2))","","","","","","p"
"CY099641","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/07","Influenza A virus (A/British Columbia/0003/2007(H1N1))","","","","","","p"
"CY099642","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/14","Influenza A virus (A/British Columbia/0004/2007(H1N1))","","","","","","p"
"CY099643","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/18","Influenza A virus (A/British Columbia/0005/2007(H1N1))","","","","","","p"
"CY099644","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/18","Influenza A virus (A/British Columbia/0006/2007(H1N1))","","","","","","p"
"CY099646","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/21","Influenza A virus (A/British Columbia/0008/2007(H1N1))","","","","","","p"
"CY099647","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/22","Influenza A virus (A/British Columbia/0009/2007(H1N1))","","","","","","p"
"CY110986","1594","Human","4 (HA)","H3N2","Canada","N","2010/12/06","Influenza A virus (A/British Columbia/001/2010(H3N2))","","","","","","p"
"KF598715","1701","Human","4 (HA)","H1N1","Canada","N","2012/01/05","Influenza A virus (A/British Columbia/001/2012(H1N1))","","","","","","c"
"KC535026","1273","Human","4 (HA)","H3N2","Canada","N","2013/01/04","Influenza A virus (A/British Columbia/001/2013(H3N2))","","","","","","p"
"KY583618","1701","Human","4 (HA)","H3N2","Canada","N","2017/01/03","Influenza A virus (A/British Columbia/001/2017(H3N2))","","","","","","c"
"MN538769","1701","Human","4 (HA)","H1N1","Canada","N","2018/01/02","Influenza A virus (A/British Columbia/001/2018)","","","","","","c"
"CY099648","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/24","Influenza A virus (A/British Columbia/0010/2007(H1N1))","","","","","","p"
"CY099649","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/28","Influenza A virus (A/British Columbia/0011/2007(H1N1))","","","","","","p"
"CY099650","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/28","Influenza A virus (A/British Columbia/0012/2007(H1N1))","","","","","","p"
"CY099651","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/28","Influenza A virus (A/British Columbia/0013/2007(H1N1))","","","","","","p"
"CY099652","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/28","Influenza A virus (A/British Columbia/0014/2007(H1N1))","","","","","","p"
"CY099653","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/28","Influenza A virus (A/British Columbia/0015/2007(H1N1))","","","","","","p"
"CY099655","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/31","Influenza A virus (A/British Columbia/0017/2007(H1N1))","","","","","","p"
"CY099656","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/31","Influenza A virus (A/British Columbia/0018/2007(H1N1))","","","","","","p"
"CY099657","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/31","Influenza A virus (A/British Columbia/0019/2007(H1N1))","","","","","","p"
"CY110987","1673","Human","4 (HA)","H3N2","Canada","N","2010/12/17","Influenza A virus (A/British Columbia/002/2010(H3N2))","","","","","","p"
"KC535027","1317","Human","4 (HA)","H3N2","Canada","N","2013/01/03","Influenza A virus (A/British Columbia/002/2013(H3N2))","","","","","","p"
"CY099658","1560","Human","4 (HA)","H1N1","Canada","N","2007/12/31","Influenza A virus (A/British Columbia/0020/2007(H1N1))","","","","","","p"
"CY099659","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/04","Influenza A virus (A/British Columbia/0021/2008(H1N1))","","","","","","p"
"CY099660","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/04","Influenza A virus (A/British Columbia/0022/2008(H1N1))","","","","","","p"
"CY099662","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/04","Influenza A virus (A/British Columbia/0024/2008(H1N1))","","","","","","p"
"CY099663","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/07","Influenza A virus (A/British Columbia/0025/2008(H1N1))","","","","","","p"
"CY099664","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/08","Influenza A virus (A/British Columbia/0026/2008(H1N1))","","","","","","p"
"CY099665","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/09","Influenza A virus (A/British Columbia/0027/2008(H1N1))","","","","","","p"
"CY099666","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/09","Influenza A virus (A/British Columbia/0028/2008(H1N1))","","","","","","p"
"CY099667","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/09","Influenza A virus (A/British Columbia/0029/2008(H1N1))","","","","","","p"
"CY110988","1671","Human","4 (HA)","H3N2","Canada","N","2010/12/23","Influenza A virus (A/British Columbia/003/2010(H3N2))","","","","","","p"
"KC535028","1295","Human","4 (HA)","H3N2","Canada","N","2013/01/04","Influenza A virus (A/British Columbia/003/2013(H3N2))","","","","","","p"
"KY583641","1701","Human","4 (HA)","H3N2","Canada","N","2017/01/03","Influenza A virus (A/British Columbia/003/2017(H3N2))","","","","","","c"
"MG889712","1698","Human","4 (HA)","H3N2","Canada","N","2018/01/03","Influenza A virus (A/British Columbia/003/2018(H3N2))","","","","","","nc"
"CY099669","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/14","Influenza A virus (A/British Columbia/0031/2008(H1N1))","","","","","","p"
"CY099670","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/16","Influenza A virus (A/British Columbia/0032/2008(H1N1))","","","","","","p"
"CY099671","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/16","Influenza A virus (A/British Columbia/0033/2008(H1N1))","","","","","","p"
"CY099672","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/16","Influenza A virus (A/British Columbia/0034/2008(H1N1))","","","","","","p"
"CY099673","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/17","Influenza A virus (A/British Columbia/0035/2008(H1N1))","","","","","","p"
"CY099674","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/17","Influenza A virus (A/British Columbia/0036/2008(H1N1))","","","","","","p"
"CY099675","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/18","Influenza A virus (A/British Columbia/0037/2008(H1N1))","","","","","","p"
"CY099676","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/18","Influenza A virus (A/British Columbia/0038/2008(H1N1))","","","","","","p"
"CY099677","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/19","Influenza A virus (A/British Columbia/0039/2008(H1N1))","","","","","","p"
"CY110989","1680","Human","4 (HA)","H3N2","Canada","N","2010/12/24","Influenza A virus (A/British Columbia/004/2010(H3N2))","","","","","","p"
"KF598718","1701","Human","4 (HA)","H3N2","Canada","N","2012/01/10","Influenza A virus (A/British Columbia/004/2012(H3N2))","","","","","","c"
"KC535029","1295","Human","4 (HA)","H3N2","Canada","N","2013/01/08","Influenza A virus (A/British Columbia/004/2013(H3N2))","","","","","","p"
"KY583645","1701","Human","4 (HA)","H3N2","Canada","N","2017/01/04","Influenza A virus (A/British Columbia/004/2017(H3N2))","","","","","","c"
"CY099678","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/21","Influenza A virus (A/British Columbia/0040/2008(H1N1))","","","","","","p"
"CY099679","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/22","Influenza A virus (A/British Columbia/0041/2008(H1N1))","","","","","","p"
"CY099680","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/22","Influenza A virus (A/British Columbia/0042/2008(H1N1))","","","","","","p"
"CY099681","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/25","Influenza A virus (A/British Columbia/0043/2008(H1N1))","","","","","","p"
"CY099682","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/25","Influenza A virus (A/British Columbia/0044/2008(H1N1))","","","","","","p"
"CY099684","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/26","Influenza A virus (A/British Columbia/0046/2008(H1N1))","","","","","","p"
"CY099686","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/28","Influenza A virus (A/British Columbia/0048/2008(H1N1))","","","","","","p"
"CY099687","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/30","Influenza A virus (A/British Columbia/0049/2008(H1N1))","","","","","","p"
"CY110978","1604","Human","4 (HA)","H3N2","Canada","N","2011/01/11","Influenza A virus (A/British Columbia/005/2011(H3N2))","","","","","","p"
"KF598719","1701","Human","4 (HA)","H3N2","Canada","N","2012/01/19","Influenza A virus (A/British Columbia/005/2012(H3N2))","","","","","","c"
"KC535030","1323","Human","4 (HA)","H3N2","Canada","N","2013/01/07","Influenza A virus (A/British Columbia/005/2013(H3N2))","","","","","","p"
"KY583649","1701","Human","4 (HA)","H3N2","Canada","N","2017/01/06","Influenza A virus (A/British Columbia/005/2017(H3N2))","","","","","","c"
"MG889714","1698","Human","4 (HA)","H3N2","Canada","N","2018/01/02","Influenza A virus (A/British Columbia/005/2018(H3N2))","","","","","","nc"
"CY099688","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/30","Influenza A virus (A/British Columbia/0050/2008(H1N1))","","","","","","p"
"CY099689","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/30","Influenza A virus (A/British Columbia/0051/2008(H1N1))","","","","","","p"
"CY099690","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/30","Influenza A virus (A/British Columbia/0052/2008(H1N1))","","","","","","p"
"CY099692","1560","Human","4 (HA)","H1N1","Canada","N","2008/01/31","Influenza A virus (A/British Columbia/0054/2008(H1N1))","","","","","","p"
"EU659850","1041","Human","4 (HA)","H3N2","Canada","N","2007","Influenza A virus (A/British Columbia/0055/2007(H3N2))","","","","","","p"
"CY099694","1560","Human","4 (HA)","H1N1","Canada","N","2008/02/01","Influenza A virus (A/British Columbia/0056/2008(H1N1))","","","","","","p"
