"accession","length","host","segment","serotype","country","region","date","name","mutations","age","gender","lineage","vac_strain","fulllength_plus"
"MK969428","449","Human","3 (PA)","","Nicaragua","T","2014/08/31","Influenza B virus (B/Nicaragua/2910_04/2014)","","","","","","p"
"MK969429","2259","Human","1 (PB1)","","Nicaragua","T","2014/08/31","Influenza B virus (B/Nicaragua/2910_04/2014)","","","","","","c"
"MK969430","807","Human","2 (PB2)","","Nicaragua","T","2014/08/31","Influenza B virus (B/Nicaragua/2910_04/2014)","","","","","","p"
"MK961681","1758","Human","4 (HA)","","Nicaragua","T","2012/09/05","Influenza B virus (B/Nicaragua/2972_02/2012)","","","","","","c"
"MK961682","804","Human","7 (MP)","","Nicaragua","T","2012/09/05","Influenza B virus (B/Nicaragua/2972_02/2012)","","","","","","p"
"MK961684","1803","Human","5 (NP)","","Nicaragua","T","2012/09/05","Influenza B virus (B/Nicaragua/2972_02/2012)","","","","","","c"
"MK961685","1054","Human","8 (NS)","","Nicaragua","T","2012/09/05","Influenza B virus (B/Nicaragua/2972_02/2012)","","","","","","c"
"MK961686","2181","Human","3 (PA)","","Nicaragua","T","2012/09/05","Influenza B virus (B/Nicaragua/2972_02/2012)","","","","","","c"
"MK961687","2331","Human","1 (PB1)","","Nicaragua","T","2012/09/05","Influenza B virus (B/Nicaragua/2972_02/2012)","","","","","","c"
"MK961688","2356","Human","2 (PB2)","","Nicaragua","T","2012/09/05","Influenza B virus (B/Nicaragua/2972_02/2012)","","","","","","c"
"MK961665","1758","Human","4 (HA)","","Nicaragua","T","2016/10/07","Influenza B virus (B/Nicaragua/30768_01_TR3/2016)","","","","","","c"
"MK961666","581","Human","7 (MP)","","Nicaragua","T","2016/10/07","Influenza B virus (B/Nicaragua/30768_01_TR3/2016)","","","","","","p"
"MK961667","1522","Human","6 (NA)","","Nicaragua","T","2016/10/07","Influenza B virus (B/Nicaragua/30768_01_TR3/2016)","","","","","","c"
"MK961670","2181","Human","3 (PA)","","Nicaragua","T","2016/10/07","Influenza B virus (B/Nicaragua/30768_01_TR3/2016)","","","","","","c"
"MK961671","2319","Human","1 (PB1)","","Nicaragua","T","2016/10/07","Influenza B virus (B/Nicaragua/30768_01_TR3/2016)","","","","","","c"
"MK961672","2351","Human","2 (PB2)","","Nicaragua","T","2016/10/07","Influenza B virus (B/Nicaragua/30768_01_TR3/2016)","","","","","","c"
"MK961434","1843","Human","4 (HA)","","Nicaragua","T","2016/11/03","Influenza B virus (B/Nicaragua/30796_01_TR1/2016)","","","","","","c"
"MK961435","1123","Human","7 (MP)","","Nicaragua","T","2016/11/03","Influenza B virus (B/Nicaragua/30796_01_TR1/2016)","","","","","","p"
"MK961436","1471","Human","6 (NA)","","Nicaragua","T","2016/11/03","Influenza B virus (B/Nicaragua/30796_01_TR1/2016)","","","","","","c"
"MK961437","1809","Human","5 (NP)","","Nicaragua","T","2016/11/03","Influenza B virus (B/Nicaragua/30796_01_TR1/2016)","","","","","","c"
"MK961439","2261","Human","3 (PA)","","Nicaragua","T","2016/11/03","Influenza B virus (B/Nicaragua/30796_01_TR1/2016)","","","","","","c"
"MK961440","2259","Human","1 (PB1)","","Nicaragua","T","2016/11/03","Influenza B virus (B/Nicaragua/30796_01_TR1/2016)","","","","","","c"
"MK961458","1758","Human","4 (HA)","","Nicaragua","T","2016/11/05","Influenza B virus (B/Nicaragua/30805_01_TR3/2016)","","","","","","c"
"MK961459","465","Human","7 (MP)","","Nicaragua","T","2016/11/05","Influenza B virus (B/Nicaragua/30805_01_TR3/2016)","","","","","","p"
"MK961461","1790","Human","5 (NP)","","Nicaragua","T","2016/11/05","Influenza B virus (B/Nicaragua/30805_01_TR3/2016)","","","","","","c"
"MK961464","2260","Human","1 (PB1)","","Nicaragua","T","2016/11/05","Influenza B virus (B/Nicaragua/30805_01_TR3/2016)","","","","","","c"
"MK961387","1823","Human","4 (HA)","","Nicaragua","T","2016/11/09","Influenza B virus (B/Nicaragua/30837_01_TR2/2016)","","","","","","c"
"MK961388","431","Human","7 (MP)","","Nicaragua","T","2016/11/09","Influenza B virus (B/Nicaragua/30837_01_TR2/2016)","","","","","","p"
"MK961390","1683","Human","5 (NP)","","Nicaragua","T","2016/11/09","Influenza B virus (B/Nicaragua/30837_01_TR2/2016)","","","","","","c"
"MK961391","259","Human","8 (NS)","","Nicaragua","T","2016/11/09","Influenza B virus (B/Nicaragua/30837_01_TR2/2016)","","","","","","p"
"MK961392","2270","Human","3 (PA)","","Nicaragua","T","2016/11/09","Influenza B virus (B/Nicaragua/30837_01_TR2/2016)","","","","","","c"
"MK961393","2319","Human","1 (PB1)","","Nicaragua","T","2016/11/09","Influenza B virus (B/Nicaragua/30837_01_TR2/2016)","","","","","","c"
"MK961394","2352","Human","2 (PB2)","","Nicaragua","T","2016/11/09","Influenza B virus (B/Nicaragua/30837_01_TR2/2016)","","","","","","c"
"MK961800","1823","Human","4 (HA)","","Nicaragua","T","2016/11/17","Influenza B virus (B/Nicaragua/30948_01_TR2/2016)","","","","","","c"
"MK961801","1149","Human","7 (MP)","","Nicaragua","T","2016/11/17","Influenza B virus (B/Nicaragua/30948_01_TR2/2016)","","","","","","c"
"MK961802","1491","Human","6 (NA)","","Nicaragua","T","2016/11/17","Influenza B virus (B/Nicaragua/30948_01_TR2/2016)","","","","","","c"
"MK961804","1035","Human","8 (NS)","","Nicaragua","T","2016/11/17","Influenza B virus (B/Nicaragua/30948_01_TR2/2016)","","","","","","c"
"MK961805","2181","Human","3 (PA)","","Nicaragua","T","2016/11/17","Influenza B virus (B/Nicaragua/30948_01_TR2/2016)","","","","","","c"
"MK961806","2259","Human","1 (PB1)","","Nicaragua","T","2016/11/17","Influenza B virus (B/Nicaragua/30948_01_TR2/2016)","","","","","","c"
"MK961807","2351","Human","2 (PB2)","","Nicaragua","T","2016/11/17","Influenza B virus (B/Nicaragua/30948_01_TR2/2016)","","","","","","c"
"MK961443","895","Human","7 (MP)","","Nicaragua","T","2016/12/05","Influenza B virus (B/Nicaragua/30999_01_TR5/2016)","","","","","","p"
"MK961448","2319","Human","1 (PB1)","","Nicaragua","T","2016/12/05","Influenza B virus (B/Nicaragua/30999_01_TR5/2016)","","","","","","c"
"MK961449","2351","Human","2 (PB2)","","Nicaragua","T","2016/12/05","Influenza B virus (B/Nicaragua/30999_01_TR5/2016)","","","","","","c"
"MK961404","1082","Human","7 (MP)","","Nicaragua","T","2016/12/22","Influenza B virus (B/Nicaragua/31022_01_TR2/2016)","","","","","","p"
"MK961406","1683","Human","5 (NP)","","Nicaragua","T","2016/12/22","Influenza B virus (B/Nicaragua/31022_01_TR2/2016)","","","","","","c"
"MK961410","2354","Human","2 (PB2)","","Nicaragua","T","2016/12/22","Influenza B virus (B/Nicaragua/31022_01_TR2/2016)","","","","","","c"
"CY264043","1520","Human","6 (NA)","","Nicaragua","T","2014/08/21","Influenza B virus (B/Nicaragua/3511_03/2014)","","","","","","c"
"CY264044","1788","Human","5 (NP)","","Nicaragua","T","2014/08/21","Influenza B virus (B/Nicaragua/3511_03/2014)","","","","","","c"
"CY264046","2181","Human","3 (PA)","","Nicaragua","T","2014/08/21","Influenza B virus (B/Nicaragua/3511_03/2014)","","","","","","c"
"CY264047","2259","Human","2 (PB2)","","Nicaragua","T","2014/08/21","Influenza B virus (B/Nicaragua/3511_03/2014)","","","","","","c"
"MK961498","1829","Human","4 (HA)","","Nicaragua","T","2014/07/26","Influenza B virus (B/Nicaragua/3524_08/2014)","","","","","","c"
"MK961499","1110","Human","7 (MP)","","Nicaragua","T","2014/07/26","Influenza B virus (B/Nicaragua/3524_08/2014)","","","","","","p"
"MK961500","1520","Human","6 (NA)","","Nicaragua","T","2014/07/26","Influenza B virus (B/Nicaragua/3524_08/2014)","","","","","","c"
"MK961501","1683","Human","5 (NP)","","Nicaragua","T","2014/07/26","Influenza B virus (B/Nicaragua/3524_08/2014)","","","","","","c"
"MK961502","1054","Human","8 (NS)","","Nicaragua","T","2014/07/26","Influenza B virus (B/Nicaragua/3524_08/2014)","","","","","","c"
"MK961503","2181","Human","3 (PA)","","Nicaragua","T","2014/07/26","Influenza B virus (B/Nicaragua/3524_08/2014)","","","","","","c"
"MK961504","2259","Human","1 (PB1)","","Nicaragua","T","2014/07/26","Influenza B virus (B/Nicaragua/3524_08/2014)","","","","","","c"
"MK961505","2313","Human","2 (PB2)","","Nicaragua","T","2014/07/26","Influenza B virus (B/Nicaragua/3524_08/2014)","","","","","","c"
"CY188689","1828","Human","4 (HA)","","Nicaragua","T","2008/06/03","Influenza B virus (B/Nicaragua/3758_01/2008)","","","","","","c"
"CY188690","1153","Human","7 (MP)","","Nicaragua","T","2008/06/03","Influenza B virus (B/Nicaragua/3758_01/2008)","","","","","","c"
"CY188692","1800","Human","5 (NP)","","Nicaragua","T","2008/06/03","Influenza B virus (B/Nicaragua/3758_01/2008)","","","","","","c"
"CY188694","2270","Human","3 (PA)","","Nicaragua","T","2008/06/03","Influenza B virus (B/Nicaragua/3758_01/2008)","","","","","","c"
"CY188696","2366","Human","2 (PB2)","","Nicaragua","T","2008/06/03","Influenza B virus (B/Nicaragua/3758_01/2008)","","","","","","c"
"CY188761","1850","Human","4 (HA)","","Nicaragua","T","2010/08/14","Influenza B virus (B/Nicaragua/3758_03/2010)","","","","","","c"
"CY188762","1154","Human","7 (MP)","","Nicaragua","T","2010/08/14","Influenza B virus (B/Nicaragua/3758_03/2010)","","","","","","c"
"CY188763","1522","Human","6 (NA)","","Nicaragua","T","2010/08/14","Influenza B virus (B/Nicaragua/3758_03/2010)","","","","","","c"
"CY188764","1809","Human","5 (NP)","","Nicaragua","T","2010/08/14","Influenza B virus (B/Nicaragua/3758_03/2010)","","","","","","c"
"CY188766","2270","Human","3 (PA)","","Nicaragua","T","2010/08/14","Influenza B virus (B/Nicaragua/3758_03/2010)","","","","","","c"
"CY188767","2334","Human","1 (PB1)","","Nicaragua","T","2010/08/14","Influenza B virus (B/Nicaragua/3758_03/2010)","","","","","","c"
"CY188768","2354","Human","2 (PB2)","","Nicaragua","T","2010/08/14","Influenza B virus (B/Nicaragua/3758_03/2010)","","","","","","c"
"CY243265","1847","Human","4 (HA)","","Nicaragua","T","2014/08/31","Influenza B virus (B/Nicaragua/4187_02/2014)","","","","","","c"
"CY243266","1522","Human","6 (NA)","","Nicaragua","T","2014/08/31","Influenza B virus (B/Nicaragua/4187_02/2014)","","","","","","c"
"CY243268","1051","Human","8 (NS)","","Nicaragua","T","2014/08/31","Influenza B virus (B/Nicaragua/4187_02/2014)","","","","","","c"
"CY243269","2268","Human","3 (PA)","","Nicaragua","T","2014/08/31","Influenza B virus (B/Nicaragua/4187_02/2014)","","","","","","c"
"CY243270","2259","Human","2 (PB2)","","Nicaragua","T","2014/08/31","Influenza B virus (B/Nicaragua/4187_02/2014)","","","","","","c"
"MK961561","1755","Human","4 (HA)","","Nicaragua","T","2014/09/03","Influenza B virus (B/Nicaragua/4234_04/2014)","","","","","","c"
"MK961562","796","Human","7 (MP)","","Nicaragua","T","2014/09/03","Influenza B virus (B/Nicaragua/4234_04/2014)","","","","","","p"
"MK961563","1522","Human","6 (NA)","","Nicaragua","T","2014/09/03","Influenza B virus (B/Nicaragua/4234_04/2014)","","","","","","c"
"MK961566","2181","Human","3 (PA)","","Nicaragua","T","2014/09/03","Influenza B virus (B/Nicaragua/4234_04/2014)","","","","","","c"
"MK961567","2259","Human","1 (PB1)","","Nicaragua","T","2014/09/03","Influenza B virus (B/Nicaragua/4234_04/2014)","","","","","","c"
"MK961568","2313","Human","2 (PB2)","","Nicaragua","T","2014/09/03","Influenza B virus (B/Nicaragua/4234_04/2014)","","","","","","c"
"MK961578","1021","Human","7 (MP)","","Nicaragua","T","2012/10/24","Influenza B virus (B/Nicaragua/4430_01/2012)","","","","","","p"
"MK961579","1522","Human","6 (NA)","","Nicaragua","T","2012/10/24","Influenza B virus (B/Nicaragua/4430_01/2012)","","","","","","c"
"MK961580","1683","Human","5 (NP)","","Nicaragua","T","2012/10/24","Influenza B virus (B/Nicaragua/4430_01/2012)","","","","","","c"
"MK961581","1035","Human","8 (NS)","","Nicaragua","T","2012/10/24","Influenza B virus (B/Nicaragua/4430_01/2012)","","","","","","c"
"MK961582","2270","Human","3 (PA)","","Nicaragua","T","2012/10/24","Influenza B virus (B/Nicaragua/4430_01/2012)","","","","","","c"
"MK961583","2259","Human","1 (PB1)","","Nicaragua","T","2012/10/24","Influenza B virus (B/Nicaragua/4430_01/2012)","","","","","","c"
"MK961584","2313","Human","2 (PB2)","","Nicaragua","T","2012/10/24","Influenza B virus (B/Nicaragua/4430_01/2012)","","","","","","c"
"CY188713","1832","Human","4 (HA)","","Nicaragua","T","2008/06/14","Influenza B virus (B/Nicaragua/4435_02/2008)","","","","","","c"
"CY188714","1153","Human","7 (MP)","","Nicaragua","T","2008/06/14","Influenza B virus (B/Nicaragua/4435_02/2008)","","","","","","c"
"CY188715","1504","Human","6 (NA)","","Nicaragua","T","2008/06/14","Influenza B virus (B/Nicaragua/4435_02/2008)","","","","","","c"
"CY188716","1800","Human","5 (NP)","","Nicaragua","T","2008/06/14","Influenza B virus (B/Nicaragua/4435_02/2008)","","","","","","c"
"CY188717","1055","Human","8 (NS)","","Nicaragua","T","2008/06/14","Influenza B virus (B/Nicaragua/4435_02/2008)","","","","","","c"
"CY188718","2275","Human","3 (PA)","","Nicaragua","T","2008/06/14","Influenza B virus (B/Nicaragua/4435_02/2008)","","","","","","c"
"CY188719","2332","Human","1 (PB1)","","Nicaragua","T","2008/06/14","Influenza B virus (B/Nicaragua/4435_02/2008)","","","","","","c"
"CY188720","2366","Human","2 (PB2)","","Nicaragua","T","2008/06/14","Influenza B virus (B/Nicaragua/4435_02/2008)","","","","","","c"
"MK961554","648","Human","7 (MP)","","Nicaragua","T","2014/08/11","Influenza B virus (B/Nicaragua/4445_03/2014)","","","","","","p"
"MK961555","1492","Human","6 (NA)","","Nicaragua","T","2014/08/11","Influenza B virus (B/Nicaragua/4445_03/2014)","","","","","","c"
"MK961556","1788","Human","5 (NP)","","Nicaragua","T","2014/08/11","Influenza B virus (B/Nicaragua/4445_03/2014)","","","","","","c"
"MK961557","1039","Human","8 (NS)","","Nicaragua","T","2014/08/11","Influenza B virus (B/Nicaragua/4445_03/2014)","","","","","","c"
"MK961559","2331","Human","1 (PB1)","","Nicaragua","T","2014/08/11","Influenza B virus (B/Nicaragua/4445_03/2014)","","","","","","c"
"MK961560","2313","Human","2 (PB2)","","Nicaragua","T","2014/08/11","Influenza B virus (B/Nicaragua/4445_03/2014)","","","","","","c"
"MK961395","1846","Human","4 (HA)","","Nicaragua","T","2014/08/18","Influenza B virus (B/Nicaragua/4469_04/2014)","","","","","","c"
"MK961396","646","Human","7 (MP)","","Nicaragua","T","2014/08/18","Influenza B virus (B/Nicaragua/4469_04/2014)","","","","","","p"
"MK961397","1516","Human","6 (NA)","","Nicaragua","T","2014/08/18","Influenza B virus (B/Nicaragua/4469_04/2014)","","","","","","c"
"MK961398","1790","Human","5 (NP)","","Nicaragua","T","2014/08/18","Influenza B virus (B/Nicaragua/4469_04/2014)","","","","","","c"
"MK961400","2181","Human","3 (PA)","","Nicaragua","T","2014/08/18","Influenza B virus (B/Nicaragua/4469_04/2014)","","","","","","c"
"MK961401","2259","Human","1 (PB1)","","Nicaragua","T","2014/08/18","Influenza B virus (B/Nicaragua/4469_04/2014)","","","","","","c"
"MK961402","2350","Human","2 (PB2)","","Nicaragua","T","2014/08/18","Influenza B virus (B/Nicaragua/4469_04/2014)","","","","","","c"
"CY263961","1850","Human","4 (HA)","","Nicaragua","T","2012/11/07","Influenza B virus (B/Nicaragua/4764_04/2012)","","","","","","c"
"CY263963","1522","Human","6 (NA)","","Nicaragua","T","2012/11/07","Influenza B virus (B/Nicaragua/4764_04/2012)","","","","","","c"
"CY263964","1683","Human","5 (NP)","","Nicaragua","T","2012/11/07","Influenza B virus (B/Nicaragua/4764_04/2012)","","","","","","c"
"CY263965","1035","Human","8 (NS)","","Nicaragua","T","2012/11/07","Influenza B virus (B/Nicaragua/4764_04/2012)","","","","","","c"
"CY263967","2333","Human","2 (PB2)","","Nicaragua","T","2012/11/07","Influenza B virus (B/Nicaragua/4764_04/2012)","","","","","","c"
"MK961808","1755","Human","4 (HA)","","Nicaragua","T","2014/08/14","Influenza B virus (B/Nicaragua/4772_03/2014)","","","","","","c"
"MK961810","1522","Human","6 (NA)","","Nicaragua","T","2014/08/14","Influenza B virus (B/Nicaragua/4772_03/2014)","","","","","","c"
"MK961813","2268","Human","3 (PA)","","Nicaragua","T","2014/08/14","Influenza B virus (B/Nicaragua/4772_03/2014)","","","","","","c"
"MK961814","2259","Human","1 (PB1)","","Nicaragua","T","2014/08/14","Influenza B virus (B/Nicaragua/4772_03/2014)","","","","","","c"
"MK961815","2313","Human","2 (PB2)","","Nicaragua","T","2014/08/14","Influenza B virus (B/Nicaragua/4772_03/2014)","","","","","","c"
"CY188721","1847","Human","4 (HA)","","Nicaragua","T","2008/06/26","Influenza B virus (B/Nicaragua/477_01/2008)","","","","","","c"
"CY188723","1522","Human","6 (NA)","","Nicaragua","T","2008/06/26","Influenza B virus (B/Nicaragua/477_01/2008)","","","","","","c"
"CY188724","1809","Human","5 (NP)","","Nicaragua","T","2008/06/26","Influenza B virus (B/Nicaragua/477_01/2008)","","","","","","c"
"CY188726","2181","Human","3 (PA)","","Nicaragua","T","2008/06/26","Influenza B virus (B/Nicaragua/477_01/2008)","","","","","","c"
"CY188727","2259","Human","1 (PB1)","","Nicaragua","T","2008/06/26","Influenza B virus (B/Nicaragua/477_01/2008)","","","","","","c"
"CY188728","2313","Human","2 (PB2)","","Nicaragua","T","2008/06/26","Influenza B virus (B/Nicaragua/477_01/2008)","","","","","","c"
"CY188697","1832","Human","4 (HA)","","Nicaragua","T","2008/05/27","Influenza B virus (B/Nicaragua/4847_02/2008)","","","","","","c"
"CY188698","1153","Human","7 (MP)","","Nicaragua","T","2008/05/27","Influenza B virus (B/Nicaragua/4847_02/2008)","","","","","","c"
"CY188699","1504","Human","6 (NA)","","Nicaragua","T","2008/05/27","Influenza B virus (B/Nicaragua/4847_02/2008)","","","","","","c"
"CY188700","1800","Human","5 (NP)","","Nicaragua","T","2008/05/27","Influenza B virus (B/Nicaragua/4847_02/2008)","","","","","","c"
"CY188701","1055","Human","8 (NS)","","Nicaragua","T","2008/05/27","Influenza B virus (B/Nicaragua/4847_02/2008)","","","","","","c"
"CY188702","2275","Human","3 (PA)","","Nicaragua","T","2008/05/27","Influenza B virus (B/Nicaragua/4847_02/2008)","","","","","","c"
"CY188703","2332","Human","1 (PB1)","","Nicaragua","T","2008/05/27","Influenza B virus (B/Nicaragua/4847_02/2008)","","","","","","c"
"CY188704","2366","Human","2 (PB2)","","Nicaragua","T","2008/05/27","Influenza B virus (B/Nicaragua/4847_02/2008)","","","","","","c"
"MK961570","1077","Human","7 (MP)","","Nicaragua","T","2012/10/28","Influenza B virus (B/Nicaragua/4856_02/2012)","","","","","","p"
"MK961571","1492","Human","6 (NA)","","Nicaragua","T","2012/10/28","Influenza B virus (B/Nicaragua/4856_02/2012)","","","","","","c"
"MK961572","1788","Human","5 (NP)","","Nicaragua","T","2012/10/28","Influenza B virus (B/Nicaragua/4856_02/2012)","","","","","","c"
"MK961574","2270","Human","3 (PA)","","Nicaragua","T","2012/10/28","Influenza B virus (B/Nicaragua/4856_02/2012)","","","","","","c"
"MK961575","2320","Human","1 (PB1)","","Nicaragua","T","2012/10/28","Influenza B virus (B/Nicaragua/4856_02/2012)","","","","","","c"
"MK961576","2352","Human","2 (PB2)","","Nicaragua","T","2012/10/28","Influenza B virus (B/Nicaragua/4856_02/2012)","","","","","","c"
"MK969342","1850","Human","4 (HA)","","Nicaragua","T","2017/08/01","Influenza B virus (B/Nicaragua/4858_02/2017)","","","","","","c"
"MK969343","1069","Human","7 (MP)","","Nicaragua","T","2017/08/01","Influenza B virus (B/Nicaragua/4858_02/2017)","","","","","","p"
"MK969344","1522","Human","6 (NA)","","Nicaragua","T","2017/08/01","Influenza B virus (B/Nicaragua/4858_02/2017)","","","","","","c"
"MK969345","1760","Human","5 (NP)","","Nicaragua","T","2017/08/01","Influenza B virus (B/Nicaragua/4858_02/2017)","","","","","","p"
"MK969346","1035","Human","8 (NS)","","Nicaragua","T","2017/08/01","Influenza B virus (B/Nicaragua/4858_02/2017)","","","","","","c"
"MK969348","2319","Human","1 (PB1)","","Nicaragua","T","2017/08/01","Influenza B virus (B/Nicaragua/4858_02/2017)","","","","","","c"
"MK969349","2313","Human","2 (PB2)","","Nicaragua","T","2017/08/01","Influenza B virus (B/Nicaragua/4858_02/2017)","","","","","","c"
"CY188729","1850","Human","4 (HA)","","Nicaragua","T","2008/07/24","Influenza B virus (B/Nicaragua/4871_01/2008)","","","","","","c"
"CY188730","1154","Human","7 (MP)","","Nicaragua","T","2008/07/24","Influenza B virus (B/Nicaragua/4871_01/2008)","","","","","","c"
"CY188731","1522","Human","6 (NA)","","Nicaragua","T","2008/07/24","Influenza B virus (B/Nicaragua/4871_01/2008)","","","","","","c"
"CY188732","1809","Human","5 (NP)","","Nicaragua","T","2008/07/24","Influenza B virus (B/Nicaragua/4871_01/2008)","","","","","","c"
"CY188733","1035","Human","8 (NS)","","Nicaragua","T","2008/07/24","Influenza B virus (B/Nicaragua/4871_01/2008)","","","","","","c"
"CY188734","2181","Human","3 (PA)","","Nicaragua","T","2008/07/24","Influenza B virus (B/Nicaragua/4871_01/2008)","","","","","","c"
"CY188735","2320","Human","1 (PB1)","","Nicaragua","T","2008/07/24","Influenza B virus (B/Nicaragua/4871_01/2008)","","","","","","c"
"CY188736","2354","Human","2 (PB2)","","Nicaragua","T","2008/07/24","Influenza B virus (B/Nicaragua/4871_01/2008)","","","","","","c"
"CY188777","1847","Human","4 (HA)","","Nicaragua","T","2010/08/23","Influenza B virus (B/Nicaragua/4871_03/2010)","","","","","","c"
"CY188779","1522","Human","6 (NA)","","Nicaragua","T","2010/08/23","Influenza B virus (B/Nicaragua/4871_03/2010)","","","","","","c"
"CY188781","1024","Human","8 (NS)","","Nicaragua","T","2010/08/23","Influenza B virus (B/Nicaragua/4871_03/2010)","","","","","","c"
"CY188782","2181","Human","3 (PA)","","Nicaragua","T","2010/08/23","Influenza B virus (B/Nicaragua/4871_03/2010)","","","","","","c"
"MK961819","1683","Human","5 (NP)","","Nicaragua","T","2014/08/11","Influenza B virus (B/Nicaragua/4950_10/2014)","","","","","","c"
"MK961820","1052","Human","8 (NS)","","Nicaragua","T","2014/08/11","Influenza B virus (B/Nicaragua/4950_10/2014)","","","","","","c"
"MK961822","2336","Human","1 (PB1)","","Nicaragua","T","2014/08/11","Influenza B virus (B/Nicaragua/4950_10/2014)","","","","","","c"
"MK961824","1758","Human","4 (HA)","","Nicaragua","T","2012/09/12","Influenza B virus (B/Nicaragua/4989_03/2012)","","","","","","c"
"MK961825","1139","Human","7 (MP)","","Nicaragua","T","2012/09/12","Influenza B virus (B/Nicaragua/4989_03/2012)","","","","","","c"
"MK961829","2261","Human","3 (PA)","","Nicaragua","T","2012/09/12","Influenza B virus (B/Nicaragua/4989_03/2012)","","","","","","c"
"MK961833","1159","Human","7 (MP)","","Nicaragua","T","2014/09/05","Influenza B virus (B/Nicaragua/5026_05/2014)","","","","","","c"
"MK969501","1823","Human","4 (HA)","","Nicaragua","T","2017/06/19","Influenza B virus (B/Nicaragua/5045_02_TR1/2017)","","","","","","c"
"MK969502","465","Human","7 (MP)","","Nicaragua","T","2017/06/19","Influenza B virus (B/Nicaragua/5045_02_TR1/2017)","","","","","","p"
"MK969503","1444","Human","6 (NA)","","Nicaragua","T","2017/06/19","Influenza B virus (B/Nicaragua/5045_02_TR1/2017)","","","","","","c"
"MK969504","1035","Human","8 (NS)","","Nicaragua","T","2017/06/19","Influenza B virus (B/Nicaragua/5045_02_TR1/2017)","","","","","","c"
"MK969505","2181","Human","3 (PA)","","Nicaragua","T","2017/06/19","Influenza B virus (B/Nicaragua/5045_02_TR1/2017)","","","","","","c"
"MK969506","2329","Human","1 (PB1)","","Nicaragua","T","2017/06/19","Influenza B virus (B/Nicaragua/5045_02_TR1/2017)","","","","","","c"
"MK969507","2355","Human","2 (PB2)","","Nicaragua","T","2017/06/19","Influenza B virus (B/Nicaragua/5045_02_TR1/2017)","","","","","","c"
"MK961843","1683","Human","5 (NP)","","Nicaragua","T","2012/09/13","Influenza B virus (B/Nicaragua/5069_02/2012)","","","","","","c"
"MK961845","2264","Human","3 (PA)","","Nicaragua","T","2012/09/13","Influenza B virus (B/Nicaragua/5069_02/2012)","","","","","","c"
"MK961846","2259","Human","1 (PB1)","","Nicaragua","T","2012/09/13","Influenza B virus (B/Nicaragua/5069_02/2012)","","","","","","c"
"CY188705","1847","Human","4 (HA)","","Nicaragua","T","2008/06/10","Influenza B virus (B/Nicaragua/511_01/2008)","","","","","","c"
"CY188706","1150","Human","7 (MP)","","Nicaragua","T","2008/06/10","Influenza B virus (B/Nicaragua/511_01/2008)","","","","","","c"
"CY188707","1522","Human","6 (NA)","","Nicaragua","T","2008/06/10","Influenza B virus (B/Nicaragua/511_01/2008)","","","","","","c"
"CY188708","1809","Human","5 (NP)","","Nicaragua","T","2008/06/10","Influenza B virus (B/Nicaragua/511_01/2008)","","","","","","c"
"CY188709","1032","Human","8 (NS)","","Nicaragua","T","2008/06/10","Influenza B virus (B/Nicaragua/511_01/2008)","","","","","","c"
"CY188710","2181","Human","3 (PA)","","Nicaragua","T","2008/06/10","Influenza B virus (B/Nicaragua/511_01/2008)","","","","","","c"
"CY188711","2259","Human","1 (PB1)","","Nicaragua","T","2008/06/10","Influenza B virus (B/Nicaragua/511_01/2008)","","","","","","c"
"CY188712","2313","Human","2 (PB2)","","Nicaragua","T","2008/06/10","Influenza B virus (B/Nicaragua/511_01/2008)","","","","","","c"
"CY188793","1850","Human","4 (HA)","","Nicaragua","T","2012/10/29","Influenza B virus (B/Nicaragua/511_05/2012)","","","","","","c"
"CY188794","1154","Human","7 (MP)","","Nicaragua","T","2012/10/29","Influenza B virus (B/Nicaragua/511_05/2012)","","","","","","c"
"CY188796","1809","Human","5 (NP)","","Nicaragua","T","2012/10/29","Influenza B virus (B/Nicaragua/511_05/2012)","","","","","","c"
"CY188798","2270","Human","3 (PA)","","Nicaragua","T","2012/10/29","Influenza B virus (B/Nicaragua/511_05/2012)","","","","","","c"
"CY243273","1847","Human","4 (HA)","","Nicaragua","T","2014/08/27","Influenza B virus (B/Nicaragua/5120_04/2014)","","","","","","c"
"CY243274","1522","Human","6 (NA)","","Nicaragua","T","2014/08/27","Influenza B virus (B/Nicaragua/5120_04/2014)","","","","","","c"
"CY243276","1051","Human","8 (NS)","","Nicaragua","T","2014/08/27","Influenza B virus (B/Nicaragua/5120_04/2014)","","","","","","c"
"CY243279","2313","Human","1 (PB1)","","Nicaragua","T","2014/08/27","Influenza B virus (B/Nicaragua/5120_04/2014)","","","","","","c"
"MK969523","1758","Human","4 (HA)","","Nicaragua","T","2017/06/27","Influenza B virus (B/Nicaragua/5158_04/2017)","","","","","","c"
"MK969524","1148","Human","7 (MP)","","Nicaragua","T","2017/06/27","Influenza B virus (B/Nicaragua/5158_04/2017)","","","","","","c"
"MK969526","1673","Human","5 (NP)","","Nicaragua","T","2017/06/27","Influenza B virus (B/Nicaragua/5158_04/2017)","","","","","","p"
"MK969527","1035","Human","8 (NS)","","Nicaragua","T","2017/06/27","Influenza B virus (B/Nicaragua/5158_04/2017)","","","","","","c"
"MK969529","2262","Human","1 (PB1)","","Nicaragua","T","2017/06/27","Influenza B virus (B/Nicaragua/5158_04/2017)","","","","","","c"
